Bornholdt baseline run (lattice or network)
params: {'topology': 'lattice', 'L': 32, 'n': None, 'net_params': {'m': 2, 'k': 4, 'p': 0.1}, 'J': 1.0, 'alpha': 8.0, 'T': 1.5, 'seed': 0, 'n_steps': 20000, 'burn_in': 10000, 'thin': 1, 'eps': 1e-06}
columns: t,M,r,abs_r,C_mean,chartist_frac,fundamentalist_frac
1.785800000000000000e+04,5.078125000000000000e-02,-4.795655785499719492e-01,4.795655785499719492e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.785900000000000000e+04,3.515625000000000000e-02,-3.677160281992097879e-01,3.677160281992097879e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.786000000000000000e+04,3.125000000000000000e-02,-1.177794802082816616e-01,1.177794802082816616e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.786100000000000000e+04,3.906250000000000000e-02,2.231371514985243110e-01,2.231371514985243110e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.786200000000000000e+04,1.562500000000000000e-02,-9.162523335943930647e-01,9.162523335943930647e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.786300000000000000e+04,2.343750000000000000e-02,4.054437759125470997e-01,4.054437759125470997e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.786400000000000000e+04,3.125000000000000000e-02,2.876714061833216540e-01,2.876714061833216540e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.786500000000000000e+04,1.562500000000000000e-02,-6.931151820958687537e-01,6.931151820958687537e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.786600000000000000e+04,1.953125000000000000e-02,2.231307520514471676e-01,2.231307520514471676e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.786700000000000000e+04,2.343750000000000000e-02,1.823130238610999321e-01,1.823130238610999321e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.786800000000000000e+04,1.171875000000000000e-02,-6.931045166237637112e-01,6.931045166237637112e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.786900000000000000e+04,3.320312500000000000e-02,1.041398662329040992e+00,1.041398662329040992e+00,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.787000000000000000e+04,2.148437500000000000e-02,-4.353016440800376863e-01,4.353016440800376863e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.787100000000000000e+04,2.343750000000000000e-02,8.700749837476040582e-02,8.700749837476040582e-02,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.787200000000000000e+04,3.906250000000000000e-02,5.108085576818459650e-01,5.108085576818459650e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.787300000000000000e+04,2.148437500000000000e-02,-5.978160560566063708e-01,5.978160560566063708e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.787400000000000000e+04,2.148437500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.787500000000000000e+04,3.906250000000000000e-03,-1.704538669372173132e+00,1.704538669372173132e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.787600000000000000e+04,1.171875000000000000e-02,1.098441651123169827e+00,1.098441651123169827e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.787700000000000000e+04,-1.953125000000000000e-03,-1.791332929947984987e+00,1.791332929947984987e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.787800000000000000e+04,5.859375000000000000e-03,1.098271071800155596e+00,1.098271071800155596e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.787900000000000000e+04,-7.812500000000000000e-03,2.876394121557117600e-01,2.876394121557117600e-01,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.788000000000000000e+04,1.953125000000000000e-03,-1.385910483955867356e+00,1.385910483955867356e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.788100000000000000e+04,1.171875000000000000e-02,1.791332929947984987e+00,1.791332929947984987e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.788200000000000000e+04,1.367187500000000000e-02,1.541384903169413789e-01,1.541384903169413789e-01,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.788300000000000000e+04,1.757812500000000000e-02,2.512981753693486198e-01,2.512981753693486198e-01,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.788400000000000000e+04,1.562500000000000000e-02,-1.177759249750733872e-01,1.177759249750733872e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.788500000000000000e+04,1.367187500000000000e-02,-1.335222503942752326e-01,1.335222503942752326e-01,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.788600000000000000e+04,1.757812500000000000e-02,2.512981753693486198e-01,2.512981753693486198e-01,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.788700000000000000e+04,2.929687500000000000e-02,5.108028692460178100e-01,5.108028692460178100e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.788800000000000000e+04,-5.859375000000000000e-03,-1.609301393080137199e+00,1.609301393080137199e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.788900000000000000e+04,-1.562500000000000000e-02,9.807225988590460020e-01,9.807225988590460020e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.789000000000000000e+04,-7.812500000000000000e-03,-6.930831867033342419e-01,6.930831867033342419e-01,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.789100000000000000e+04,2.148437500000000000e-02,1.011519464241120936e+00,1.011519464241120936e+00,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.789200000000000000e+04,3.320312500000000000e-02,4.353016440800376863e-01,4.353016440800376863e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.789300000000000000e+04,4.492187500000000000e-02,3.022730153011976562e-01,3.022730153011976562e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.789400000000000000e+04,1.757812500000000000e-02,-9.382350119439486491e-01,9.382350119439486491e-01,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.789500000000000000e+04,2.929687500000000000e-02,5.108028692460178100e-01,5.108028692460178100e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.789600000000000000e+04,4.687500000000000000e-02,4.699908296007122566e-01,4.699908296007122566e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.789700000000000000e+04,1.367187500000000000e-02,-1.232091874216078686e+00,1.232091874216078686e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.789800000000000000e+04,7.226562500000000000e-02,1.664948461148672010e+00,1.664948461148672010e+00,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.789900000000000000e+04,7.421875000000000000e-02,2.666788293350697003e-02,2.666788293350697003e-02,7.421875000000000000e-02,4.628906250000000000e-01,5.371093750000000000e-01
1.790000000000000000e+04,3.906250000000000000e-02,-6.418417600935106826e-01,6.418417600935106826e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.790100000000000000e+04,3.906250000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.790200000000000000e+04,6.250000000000000000e-02,4.699940294454112433e-01,4.699940294454112433e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.790300000000000000e+04,8.398437500000000000e-02,2.954601199276916113e-01,2.954601199276916113e-01,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.790400000000000000e+04,5.273437500000000000e-02,-4.653561938119219477e-01,4.653561938119219477e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.790500000000000000e+04,1.367187500000000000e-02,-1.349872539549849204e+00,1.349872539549849204e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.790600000000000000e+04,5.859375000000000000e-02,1.455231158945539782e+00,1.455231158945539782e+00,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.790700000000000000e+04,8.789062500000000000e-02,4.054594193001830327e-01,4.054594193001830327e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.790800000000000000e+04,1.074218750000000000e-01,2.006686267966797388e-01,2.006686267966797388e-01,1.074218750000000000e-01,4.462890625000000000e-01,5.537109375000000000e-01
1.790900000000000000e+04,1.269531250000000000e-01,1.670526525076403423e-01,1.670526525076403423e-01,1.269531250000000000e-01,4.365234375000000000e-01,5.634765625000000000e-01
1.791000000000000000e+04,1.699218750000000000e-01,2.915188569070470415e-01,2.915188569070470415e-01,1.699218750000000000e-01,4.150390625000000000e-01,5.849609375000000000e-01
1.791100000000000000e+04,1.269531250000000000e-01,-2.915188569070470415e-01,2.915188569070470415e-01,1.269531250000000000e-01,4.365234375000000000e-01,5.634765625000000000e-01
1.791200000000000000e+04,8.203125000000000000e-02,-4.367133381024355110e-01,4.367133381024355110e-01,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.791300000000000000e+04,6.445312500000000000e-02,-2.411587321876189627e-01,2.411587321876189627e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.791400000000000000e+04,1.074218750000000000e-01,5.108194177824141313e-01,5.108194177824141313e-01,1.074218750000000000e-01,4.462890625000000000e-01,5.537109375000000000e-01
1.791500000000000000e+04,1.113281250000000000e-01,3.571775597029791527e-02,3.571775597029791527e-02,1.113281250000000000e-01,4.443359375000000000e-01,5.556640625000000000e-01
1.791600000000000000e+04,1.015625000000000000e-01,-9.180668556354820709e-02,9.180668556354820709e-02,1.015625000000000000e-01,4.492187500000000000e-01,5.507812500000000000e-01
1.791700000000000000e+04,1.660156250000000000e-01,4.914037153147863268e-01,4.914037153147863268e-01,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.791800000000000000e+04,1.875000000000000000e-01,1.216962447853606744e-01,1.216962447853606744e-01,1.875000000000000000e-01,4.062500000000000000e-01,5.937500000000000000e-01
1.791900000000000000e+04,1.484375000000000000e-01,-2.336134476812035121e-01,2.336134476812035121e-01,1.484375000000000000e-01,4.257812500000000000e-01,5.742187500000000000e-01
1.792000000000000000e+04,1.953125000000000000e-01,2.744352288692402109e-01,2.744352288692402109e-01,1.953125000000000000e-01,4.023437500000000000e-01,5.976562500000000000e-01
1.792100000000000000e+04,1.718750000000000000e-01,-1.278326733318850827e-01,1.278326733318850827e-01,1.718750000000000000e-01,4.140625000000000000e-01,5.859375000000000000e-01
1.792200000000000000e+04,1.875000000000000000e-01,8.701089214384838399e-02,8.701089214384838399e-02,1.875000000000000000e-01,4.062500000000000000e-01,5.937500000000000000e-01
1.792300000000000000e+04,1.855468750000000000e-01,-1.047124372724561603e-02,1.047124372724561603e-02,1.855468750000000000e-01,4.072265625000000000e-01,5.927734375000000000e-01
1.792400000000000000e+04,1.992187500000000000e-01,7.109555181981419558e-02,7.109555181981419558e-02,1.992187500000000000e-01,4.003906250000000000e-01,5.996093750000000000e-01
1.792500000000000000e+04,1.601562500000000000e-01,-2.182523417323170012e-01,2.182523417323170012e-01,1.601562500000000000e-01,4.199218750000000000e-01,5.800781250000000000e-01
1.792600000000000000e+04,1.523437500000000000e-01,-5.001010037658670804e-02,5.001010037658670804e-02,1.523437500000000000e-01,4.238281250000000000e-01,5.761718750000000000e-01
1.792700000000000000e+04,9.960937500000000000e-02,-4.248797188809927405e-01,4.248797188809927405e-01,9.960937500000000000e-02,4.501953125000000000e-01,5.498046875000000000e-01
1.792800000000000000e+04,9.960937500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.960937500000000000e-02,4.501953125000000000e-01,5.498046875000000000e-01
1.792900000000000000e+04,1.621093750000000000e-01,4.870111045626510649e-01,4.870111045626510649e-01,1.621093750000000000e-01,4.189453125000000000e-01,5.810546875000000000e-01
1.793000000000000000e+04,2.246093750000000000e-01,3.260898040749815596e-01,3.260898040749815596e-01,2.246093750000000000e-01,3.876953125000000000e-01,6.123046875000000000e-01
1.793100000000000000e+04,1.425781250000000000e-01,-4.544701257048266996e-01,4.544701257048266996e-01,1.425781250000000000e-01,4.287109375000000000e-01,5.712890625000000000e-01
1.793200000000000000e+04,1.621093750000000000e-01,1.283803216298451400e-01,1.283803216298451400e-01,1.621093750000000000e-01,4.189453125000000000e-01,5.810546875000000000e-01
1.793300000000000000e+04,4.687500000000000000e-02,-1.240771612998543771e+00,1.240771612998543771e+00,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.793400000000000000e+04,7.812500000000000000e-03,-1.791652810525137696e+00,1.791652810525137696e+00,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.793500000000000000e+04,4.882812500000000000e-02,1.832473951729899131e+00,1.832473951729899131e+00,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.793600000000000000e+04,4.296875000000000000e-02,-1.278305788437053003e-01,1.278305788437053003e-01,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.793700000000000000e+04,4.687500000000000000e-02,8.700943763894386507e-02,8.700943763894386507e-02,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.793800000000000000e+04,4.296875000000000000e-02,-8.700943763894386507e-02,8.700943763894386507e-02,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.793900000000000000e+04,5.078125000000000000e-02,1.670505043205006146e-01,1.670505043205006146e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.794000000000000000e+04,2.734375000000000000e-02,-6.190223297601717967e-01,6.190223297601717967e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.794100000000000000e+04,3.710937500000000000e-02,3.053720257966761054e-01,3.053720257966761054e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.794200000000000000e+04,5.859375000000000000e-03,-1.845682985398910514e+00,1.845682985398910514e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.794300000000000000e+04,1.953125000000000000e-03,-1.098271071800155596e+00,1.098271071800155596e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.794400000000000000e+04,-1.562500000000000000e-02,2.078993670659201598e+00,2.078993670659201598e+00,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.794500000000000000e+04,3.125000000000000000e-02,6.931151820958687537e-01,6.931151820958687537e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.794600000000000000e+04,-1.562500000000000000e-02,-6.931151820958687537e-01,6.931151820958687537e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.794700000000000000e+04,-3.515625000000000000e-02,8.108946623041504154e-01,8.108946623041504154e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.794800000000000000e+04,-2.734375000000000000e-02,-2.513063015609620088e-01,2.513063015609620088e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.794900000000000000e+04,-3.125000000000000000e-02,1.335268213526803471e-01,1.335268213526803471e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.795000000000000000e+04,-2.929687500000000000e-02,-6.453638787477755656e-02,6.453638787477755656e-02,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.795100000000000000e+04,-2.343750000000000000e-02,-2.231350183085440975e-01,2.231350183085440975e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.795200000000000000e+04,-2.539062500000000000e-02,8.003942575689748651e-02,8.003942575689748651e-02,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.795300000000000000e+04,-1.953125000000000000e-02,-2.623524496179974186e-01,2.623524496179974186e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.795400000000000000e+04,-2.929687500000000000e-02,4.054480421696440295e-01,4.054480421696440295e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.795500000000000000e+04,-5.664062500000000000e-02,6.592291511500225631e-01,6.592291511500225631e-01,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.795600000000000000e+04,-5.273437500000000000e-02,-7.145765621553978875e-02,7.145765621553978875e-02,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.795700000000000000e+04,-5.859375000000000000e-02,1.053586193956905781e-01,1.053586193956905781e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.795800000000000000e+04,-3.906250000000000000e-02,-4.054565749568714850e-01,4.054565749568714850e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.795900000000000000e+04,-2.343750000000000000e-02,-5.108085576818459650e-01,5.108085576818459650e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.796000000000000000e+04,-5.273437500000000000e-02,8.109065132430268719e-01,8.109065132430268719e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.796100000000000000e+04,-4.101562500000000000e-02,-2.513090104089039656e-01,2.513090104089039656e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.796200000000000000e+04,-2.148437500000000000e-02,-6.466050012088833121e-01,6.466050012088833121e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.796300000000000000e+04,-5.859375000000000000e-03,-1.299158876396832696e+00,1.299158876396832696e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.796400000000000000e+04,1.757812500000000000e-02,1.098498523834119389e+00,1.098498523834119389e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.796500000000000000e+04,2.148437500000000000e-02,2.006603525627133067e-01,2.006603525627133067e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.796600000000000000e+04,0.000000000000000000e+00,-9.975127750094475942e+00,9.975127750094475942e+00,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.796700000000000000e+04,7.812500000000000000e-03,8.963608285853354118e+00,8.963608285853354118e+00,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.796800000000000000e+04,3.906250000000000000e-03,-6.930192051310521961e-01,6.930192051310521961e-01,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.796900000000000000e+04,3.906250000000000000e-02,2.302354725428779503e+00,2.302354725428779503e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.797000000000000000e+04,3.906250000000000000e-03,-2.302354725428779503e+00,2.302354725428779503e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.797100000000000000e+04,3.710937500000000000e-02,2.251062778374250950e+00,2.251062778374250950e+00,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.797200000000000000e+04,3.710937500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.797300000000000000e+04,1.757812500000000000e-02,-7.471844615647911247e-01,7.471844615647911247e-01,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.797400000000000000e+04,3.906250000000000000e-02,7.984764086193196775e-01,7.984764086193196775e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.797500000000000000e+04,-1.953125000000000000e-03,-2.995246004253594663e+00,2.995246004253594663e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.797600000000000000e+04,1.953125000000000000e-02,2.302124422710648766e+00,2.302124422710648766e+00,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.797700000000000000e+04,0.000000000000000000e+00,-9.879822224608137304e+00,9.879822224608137304e+00,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.797800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.797900000000000000e+04,3.906250000000000000e-03,8.270589080722302810e+00,8.270589080722302810e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.798000000000000000e+04,5.859375000000000000e-03,4.053797929753404361e-01,4.053797929753404361e-01,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.798100000000000000e+04,-5.859375000000000000e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.798200000000000000e+04,1.953125000000000000e-02,1.203853350910493170e+00,1.203853350910493170e+00,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.798300000000000000e+04,3.515625000000000000e-02,5.877639102527032477e-01,5.877639102527032477e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.798400000000000000e+04,9.765625000000000000e-03,-1.280859894744495797e+00,1.280859894744495797e+00,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.798500000000000000e+04,2.148437500000000000e-02,7.884015099781320757e-01,7.884015099781320757e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.798600000000000000e+04,-1.171875000000000000e-02,-6.060970182490033054e-01,6.060970182490033054e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.798700000000000000e+04,5.859375000000000000e-03,-6.930618581478293905e-01,6.930618581478293905e-01,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.798800000000000000e+04,1.171875000000000000e-02,6.930618581478293905e-01,6.930618581478293905e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.798900000000000000e+04,-1.171875000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.799000000000000000e+04,0.000000000000000000e+00,-9.369030731845473525e+00,9.369030731845473525e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.799100000000000000e+04,1.367187500000000000e-02,9.523169222162414016e+00,9.523169222162414016e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.799200000000000000e+04,9.765625000000000000e-03,-3.364429820460701492e-01,3.364429820460701492e-01,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.799300000000000000e+04,2.343750000000000000e-02,8.754090083528924815e-01,8.754090083528924815e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.799400000000000000e+04,2.734375000000000000e-02,1.541445848306413069e-01,1.541445848306413069e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.799500000000000000e+04,3.710937500000000000e-02,3.053720257966761054e-01,3.053720257966761054e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.799600000000000000e+04,5.273437500000000000e-02,3.513899026157094596e-01,3.513899026157094596e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.799700000000000000e+04,4.687500000000000000e-02,-1.177806653337705178e-01,1.177806653337705178e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.799800000000000000e+04,6.250000000000000000e-02,2.876767392180008542e-01,2.876767392180008542e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.799900000000000000e+04,3.515625000000000000e-02,-5.753517007356538926e-01,5.753517007356538926e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.800000000000000000e+04,-7.812500000000000000e-03,-1.503977849007484657e+00,1.503977849007484657e+00,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.800100000000000000e+04,7.812500000000000000e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.800200000000000000e+04,1.562500000000000000e-02,6.930831867033342419e-01,6.930831867033342419e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.800300000000000000e+04,2.734375000000000000e-02,5.595883607431884066e-01,5.595883607431884066e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.800400000000000000e+04,2.929687500000000000e-02,6.899043347790279057e-02,6.899043347790279057e-02,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.800500000000000000e+04,3.320312500000000000e-02,1.251591273967331830e-01,1.251591273967331830e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.800600000000000000e+04,8.007812500000000000e-02,8.803410931814661389e-01,8.803410931814661389e-01,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.800700000000000000e+04,6.054687500000000000e-02,-2.795808339534251452e-01,2.795808339534251452e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.800800000000000000e+04,9.765625000000000000e-02,4.780295248979289369e-01,4.780295248979289369e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.800900000000000000e+04,5.468750000000000000e-02,-5.798104496534097763e-01,5.798104496534097763e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.801000000000000000e+04,5.078125000000000000e-02,-7.410656558702433117e-02,7.410656558702433117e-02,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.801100000000000000e+04,6.054687500000000000e-02,1.758874903425051706e-01,1.758874903425051706e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.801200000000000000e+04,3.710937500000000000e-02,-4.895377943060008619e-01,4.895377943060008619e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.801300000000000000e+04,3.710937500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.801400000000000000e+04,5.078125000000000000e-02,3.136503039634956913e-01,3.136503039634956913e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.801500000000000000e+04,5.468750000000000000e-02,7.410656558702433117e-02,7.410656558702433117e-02,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.801600000000000000e+04,1.562500000000000000e-02,-1.252717256090384534e+00,1.252717256090384534e+00,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.801700000000000000e+04,9.765625000000000000e-03,-4.699652324403453818e-01,4.699652324403453818e-01,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.801800000000000000e+04,3.515625000000000000e-02,1.280859894744495797e+00,1.280859894744495797e+00,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.801900000000000000e+04,7.226562500000000000e-02,7.205315484502463619e-01,7.205315484502463619e-01,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.802000000000000000e+04,1.367187500000000000e-01,6.375708059220037693e-01,6.375708059220037693e-01,1.367187500000000000e-01,4.316406250000000000e-01,5.683593750000000000e-01
