t_M,M,C_mean,t_r,r,abs_r
32131,0.19921875,0.19921875,32131,0.1790474085662459,0.1790474085662459
32132,0.23828125,0.23828125,32132,-0.008230464453014452,0.008230464453014452
32133,0.236328125,0.236328125,32133,0.03252305630116514,0.03252305630116514
32134,0.244140625,0.244140625,32134,0.06952578754522154,0.06952578754522154
32135,0.26171875,0.26171875,32135,0.05798704238942909,0.05798704238942909
32136,0.27734375,0.27734375,32136,0.12557688187506666,0.12557688187506666
32137,0.314453125,0.314453125,32137,-0.05752365584197405,0.05752365584197405
32138,0.296875,0.296875,32138,0.0323651772278315,0.0323651772278315
32139,0.306640625,0.306640625,32139,-0.0323651772278315,0.0323651772278315
32140,0.296875,0.296875,32140,-0.17969277131512795,0.17969277131512795
32141,0.248046875,0.248046875,32141,0.0,0.0
32142,0.248046875,0.248046875,32142,-0.05669510850691739,0.05669510850691739
32143,0.234375,0.234375,32143,-0.0779611955253019,0.0779611955253019
32144,0.216796875,0.216796875,32144,0.026668125698171563,0.026668125698171563
32145,0.22265625,0.22265625,32145,0.04292485601080176,0.04292485601080176
32146,0.232421875,0.232421875,32146,-0.10629417612609515,0.10629417612609515
32147,0.208984375,0.208984375,32147,0.05455873017834034,0.05455873017834034
32148,0.220703125,0.220703125,32148,-0.00888890696231015,0.00888890696231015
32149,0.21875,0.21875,32149,-0.05505951842413581,0.05505951842413581
32150,0.20703125,0.20703125,32150,0.018692043564642047,0.018692043564642047
32151,0.2109375,0.2109375,32151,-0.2513130737908902,0.2513130737908902
32152,0.1640625,0.1640625,32152,0.05781922846174825,0.05781922846174825
32153,0.173828125,0.173828125,32153,-0.11918778906590322,0.11918778906590322
32154,0.154296875,0.154296875,32154,0.03727115768852096,0.03727115768852096
32155,0.16015625,0.16015625,32155,0.2280084679438683,0.2280084679438683
32156,0.201171875,0.201171875,32156,-0.15739132644796827,0.15739132644796827
32157,0.171875,0.171875,32157,-0.011428628948360942,0.011428628948360942
32158,0.169921875,0.169921875,32158,0.12921101814365032,0.12921101814365032
32159,0.193359375,0.193359375,32159,-0.05182479277470775,0.05182479277470775
32160,0.18359375,0.18359375,32160,0.06187507691130345,0.06187507691130345
32161,0.1953125,0.1953125,32161,0.09530971435205426,0.09530971435205426
32162,0.21484375,0.21484375,32162,0.07020394311226386,0.07020394311226386
32163,0.23046875,0.23046875,32163,-0.05218552072608529,0.05218552072608529
32164,0.21875,0.21875,32164,-0.05505951842413581,0.05505951842413581
32165,0.20703125,0.20703125,32165,-0.009478697952970183,0.009478697952970183
32166,0.205078125,0.205078125,32166,-0.11066499727243029,0.11066499727243029
32167,0.18359375,0.18359375,32167,0.041672474083039646,0.041672474083039646
32168,0.19140625,0.19140625,32168,-0.1541498090838873,0.1541498090838873
32169,0.1640625,0.1640625,32169,0.10178210445161251,0.10178210445161251
32170,0.181640625,0.181640625,32170,-0.07825174879028762,0.07825174879028762
32171,0.16796875,0.16796875,32171,-0.22023932486457354,0.22023932486457354
32172,0.134765625,0.134765625,32172,-0.029413663706771676,0.029413663706771676
32173,0.130859375,0.130859375,32173,-0.25344669646601226,0.25344669646601226
32174,0.1015625,0.1015625,32174,0.05608892959325029,0.05608892959325029
32175,0.107421875,0.107421875,32175,-0.20066862679667974,0.20066862679667974
32176,0.087890625,0.087890625,32176,0.021978659378564025,0.021978659378564025
32177,0.08984375,0.08984375,32177,0.23179931123172848,0.23179931123172848
32178,0.11328125,0.11328125,32178,-0.14841859271794577,0.14841859271794577
32179,0.09765625,0.09765625,32179,-0.10535937789234673,0.10535937789234673
32180,0.087890625,0.087890625,32180,0.12516180440624858,0.12516180440624858
32181,0.099609375,0.099609375,32181,0.0,0.0
32182,0.099609375,0.099609375,32182,-0.17062364929020024,0.17062364929020024
32183,0.083984375,0.083984375,32183,-0.23483643927311126,0.23483643927311126
32184,0.06640625,0.06640625,32184,-0.3908591067753626,0.3908591067753626
32185,0.044921875,0.044921875,32185,0.5020831567688817,0.5020831567688817
32186,0.07421875,0.07421875,32186,0.05129262071218976,0.05129262071218976
32187,0.078125,0.078125,32187,-0.07796050364569673,0.07796050364569673
32188,0.072265625,0.072265625,32188,0.10265280404489374,0.10265280404489374
32189,0.080078125,0.080078125,32189,0.0,0.0
32190,0.080078125,0.080078125,32190,-0.41772872564371655,0.41772872564371655
32191,0.052734375,0.052734375,32191,-0.35138990261570946,0.35138990261570946
32192,0.037109375,0.037109375,32192,0.5520571503258487,0.5520571503258487
32193,0.064453125,0.064453125,32193,0.26468894610178273,0.26468894610178273
32194,0.083984375,0.083984375,32194,-0.32720830212163055,0.32720830212163055
32195,0.060546875,0.060546875,32195,-0.1381478916902914,0.1381478916902914
32196,0.052734375,0.052734375,32196,-0.3000979555611809,0.3000979555611809
32197,0.0390625,0.0390625,32197,0.13975860332462897,0.13975860332462897
32198,0.044921875,0.044921875,32198,-0.24511627461487162,0.24511627461487162
32199,0.03515625,0.03515625,32199,-0.32541146063470583,0.32541146063470583
32200,0.025390625,0.025390625,32200,-0.7731439423806612,0.7731439423806612
32201,0.01171875,0.01171875,32201,0.5107914927626638,0.5107914927626638
32202,0.01953125,0.01953125,32202,-9.879822224608137,9.879822224608137
32203,0.0,0.001953125,32203,8.675968873697643,8.675968873697643
32204,0.005859375,-0.013671875,32204,0.980722598859046,0.980722598859046
32205,0.015625,0.0,32205,0.22313075205144717,0.22313075205144717
32206,0.01953125,0.009765625,32206,-0.22313075205144717,0.22313075205144717
32207,0.015625,0.015625,32207,0.3184362775377867,0.3184362775377867
32208,0.021484375,0.021484375,32208,0.5465241090020778,0.5465241090020778
32209,0.037109375,0.037109375,32209,0.1000808922068055,0.1000808922068055
32210,0.041015625,0.041015625,32210,0.0,0.0
32211,0.041015625,0.041015625,32211,0.4212050842931343,0.4212050842931343
32212,0.0625,0.0625,32212,0.11778125790546978,0.11778125790546978
32213,0.0703125,0.0703125,32213,0.17767886202222183,0.17767886202222183
32214,0.083984375,0.083984375,32214,-0.07231976856740241,0.07231976856740241
32215,0.078125,0.078125,32215,-0.16251667070570885,0.16251667070570885
32216,0.06640625,0.06640625,32216,0.23483643927311126,0.23483643927311126
32217,0.083984375,0.083984375,32217,0.10999965491824959,0.10999965491824959
32218,0.09375,0.09375,32218,-0.10999965491824959,0.10999965491824959
32219,0.083984375,0.083984375,32219,0.0,0.0
32220,0.083984375,0.083984375,32220,0.17062364929020024,0.17062364929020024
32221,0.099609375,0.099609375,32221,0.16251742362940558,0.16251742362940558
32222,0.1171875,0.1171875,32222,-0.18231985014330743,0.18231985014330743
32223,0.09765625,0.09765625,32223,0.05826832850710151,0.05826832850710151
32224,0.103515625,0.103515625,32224,0.0,0.0
32225,0.103515625,0.103515625,32225,-0.09908989636515031,0.09908989636515031
32226,0.09375,0.09375,32226,-0.34483609419136085,0.34483609419136085
32227,0.06640625,0.06640625,32227,0.3654551637093202,0.3654551637093202
32228,0.095703125,0.095703125,32228,0.11551174724442248,0.11551174724442248
32229,0.107421875,0.107421875,32229,0.035717755970297915,0.035717755970297915
32230,0.111328125,0.111328125,32230,-0.2818482276509293,0.2818482276509293
32231,0.083984375,0.083984375,32231,0.13061872443620892,0.13061872443620892
32232,0.095703125,0.095703125,32232,0.02020249834008947,0.02020249834008947
32233,0.09765625,0.09765625,32233,0.01980242651390185,0.01980242651390185
32234,0.099609375,0.099609375,32234,0.2113071814530163,0.2113071814530163
32235,0.123046875,0.123046875,32235,-0.31449032648070085,0.31449032648070085
32236,0.08984375,0.08984375,32236,-0.27328983690808917,0.27328983690808917
32237,0.068359375,0.068359375,32237,0.0,0.0
32238,0.068359375,0.068359375,32238,0.27328983690808917,0.27328983690808917
32239,0.08984375,0.08984375,32239,0.1416490470208842,0.1416490470208842
32240,0.103515625,0.103515625,32240,-0.1416490470208842,0.1416490470208842
32241,0.08984375,0.08984375,32241,-0.19105289354210786,0.19105289354210786
32242,0.07421875,0.07421875,32242,-0.02666788293350697,0.02666788293350697
32243,0.072265625,0.072265625,32243,0.26027992713134873,0.26027992713134873
32244,0.09375,0.09375,32244,-0.693136514063942,0.693136514063942
32245,0.046875,0.046875,32245,0.3483004198725812,0.3483004198725812
32246,0.06640625,0.06640625,32246,0.028987106627537784,0.028987106627537784
32247,0.068359375,0.068359375,32247,0.05556906043247434,0.05556906043247434
32248,0.072265625,0.072265625,32248,0.07796050364569673,0.07796050364569673
32249,0.078125,0.078125,32249,-0.05129262071218976,0.05129262071218976
32250,0.07421875,0.07421875,32250,0.12361238927959217,0.12361238927959217
32251,0.083984375,0.083984375,32251,-0.35999757441623137,0.35999757441623137
32252,0.05859375,0.05859375,32252,-0.14309821804790435,0.14309821804790435
32253,0.05078125,0.05078125,32253,0.29724645981856224,0.29724645981856224
32254,0.068359375,0.068359375,32254,0.27328983690808917,0.27328983690808917
32255,0.08984375,0.08984375,32255,-0.04445125664773952,0.04445125664773952
32256,0.0859375,0.0859375,32256,0.18610030366862373,0.18610030366862373
32257,0.103515625,0.103515625,32257,0.1568410691926907,0.1568410691926907
32258,0.12109375,0.12109375,32258,0.04725250371218115,0.04725250371218115
32259,0.126953125,0.126953125,32259,-0.0312522934450552,0.0312522934450552
32260,0.123046875,0.123046875,32260,-0.3589415831284404,0.3589415831284404
32261,0.0859375,0.0859375,32261,-0.07061671578298157,0.07061671578298157
32262,0.080078125,0.080078125,32262,-0.31237010624802597,0.31237010624802597
32263,0.05859375,0.05859375,32263,0.28767780584882896,0.28767780584882896
32264,0.078125,0.078125,32264,0.182319423485652,0.182319423485652
32265,0.09375,0.09375,32265,0.0,0.0
32266,0.09375,0.09375,32266,0.09908989636515031,0.09908989636515031
32267,0.103515625,0.103515625,32267,-0.03846590199319966,0.03846590199319966
32268,0.099609375,0.099609375,32268,0.12861616620404392,0.12861616620404392
32269,0.11328125,0.11328125,32269,0.18805071821466046,0.18805071821466046
32270,0.13671875,0.13671875,32270,-0.18805071821466046,0.18805071821466046
32271,0.11328125,0.11328125,32271,0.18805071821466046,0.18805071821466046
32272,0.13671875,0.13671875,32272,0.2513128028946483,0.2513128028946483
32273,0.17578125,0.17578125,32273,-0.3254202124152812,0.3254202124152812
32274,0.126953125,0.126953125,32274,0.08829194149522901,0.08829194149522901
32275,0.138671875,0.138671875,32275,0.09402830248769223,0.09402830248769223
32276,0.15234375,0.15234375,32276,0.03774008486950353,0.03774008486950353
32277,0.158203125,0.158203125,32277,-0.03774008486950353,0.03774008486950353
32278,0.15234375,0.15234375,32278,0.05001010037658671,0.05001010037658671
32279,0.16015625,0.16015625,32279,0.11506865110374687,0.11506865110374687
32280,0.1796875,0.1796875,32280,0.021506086812734804,0.021506086812734804
32281,0.18359375,0.18359375,32281,0.18409212061184643,0.18409212061184643
32282,0.220703125,0.220703125,32282,-0.045256381821803915,0.045256381821803915
32283,0.2109375,0.2109375,32283,0.0,0.0
32284,0.2109375,0.2109375,32284,-0.09716326470700287,0.09716326470700287
32285,0.19140625,0.19140625,32285,-0.10763007050362128,0.10763007050362128
32286,0.171875,0.171875,32286,-0.08288715700298321,0.08288715700298321
32287,0.158203125,0.158203125,32287,0.180260781199852,0.180260781199852
32288,0.189453125,0.189453125,32288,-0.06385112396531945,0.06385112396531945
32289,0.177734375,0.177734375,32289,0.09431017310033574,0.09431017310033574
32290,0.1953125,0.1953125,32290,0.13976127455226806,0.13976127455226806
32291,0.224609375,0.224609375,32291,-0.017544230851725073,0.017544230851725073
32292,0.220703125,0.220703125,32292,0.060103659764083384,0.060103659764083384
32293,0.234375,0.234375,32293,-0.09614342997379244,0.09614342997379244
32294,0.212890625,0.212890625,32294,-0.18048744659116966,0.18048744659116966
32295,0.177734375,0.177734375,32295,-0.02222301035006713,0.02222301035006713
32296,0.173828125,0.173828125,32296,-0.08191663137738225,0.08191663137738225
32297,0.16015625,0.16015625,32297,0.09308986805577324,0.09308986805577324
32298,0.17578125,0.17578125,32298,0.04348486986070843,0.04348486986070843
32299,0.18359375,0.18359375,32299,0.08167760381583533,0.08167760381583533
32300,0.19921875,0.19921875,32300,0.0194179893266615,0.0194179893266615
32301,0.203125,0.203125,32301,0.11778248865037977,0.11778248865037977
32302,0.228515625,0.228515625,32302,0.00851065258274497,0.00851065258274497
32303,0.23046875,0.23046875,32303,-0.14571113055978624,0.14571113055978624
32304,0.19921875,0.19921875,32304,0.24256055602984894,0.24256055602984894
32305,0.25390625,0.25390625,32305,0.015267412457362184,0.015267412457362184
32306,0.2578125,0.2578125,32306,0.09393147208209585,0.09393147208209585
32307,0.283203125,0.283203125,32307,-0.0350911937033489,0.0350911937033489
32308,0.2734375,0.2734375,32308,-0.12945756178009415,0.12945756178009415
32309,0.240234375,0.240234375,32309,0.01612931532853268,0.01612931532853268
32310,0.244140625,0.244140625,32310,-0.057628869854610354,0.057628869854610354
32311,0.23046875,0.23046875,32311,-0.07933638397348419,0.07933638397348419
32312,0.212890625,0.212890625,32312,-0.07622699333047689,0.07622699333047689
32313,0.197265625,0.197265625,32313,0.08535943419169723,0.08535943419169723
32314,0.21484375,0.21484375,32314,0.053109584562688994,0.053109584562688994
32315,0.2265625,0.2265625,32315,0.017094358549574862,0.017094358549574862
32316,0.23046875,0.23046875,32316,0.11966401439910168,0.11966401439910168
32317,0.259765625,0.259765625,32317,-0.0075471764716767975,0.0075471764716767975
32318,0.2578125,0.2578125,32318,-0.030771537455110076,0.030771537455110076
32319,0.25,0.25,32319,-0.1335308211984001,0.1335308211984001
32320,0.21875,0.21875,32320,0.1335308211984001,0.1335308211984001
32321,0.25,0.25,32321,0.17184962535003878,0.17184962535003878
32322,0.296875,0.296875,32322,0.04502353307917706,0.04502353307917706
32323,0.310546875,0.310546875,32323,0.06099432216345013,0.06099432216345013
32324,0.330078125,0.330078125,32324,-0.1126185169666305,0.1126185169666305
32325,0.294921875,0.294921875,32325,0.08258632223289197,0.08258632223289197
32326,0.3203125,0.3203125,32326,0.0649193498629752,0.0649193498629752
32327,0.341796875,0.341796875,32327,0.050149640580290145,0.050149640580290145
32328,0.359375,0.359375,32328,-0.06744108666060145,0.06744108666060145
32329,0.3359375,0.3359375,32329,-0.22751279050578965,0.22751279050578965
32330,0.267578125,0.267578125,32330,0.09065404437634483,0.09065404437634483
32331,0.29296875,0.29296875,32331,0.03278971271583386,0.03278971271583386
32332,0.302734375,0.302734375,32332,-0.10895080356245224,0.10895080356245224
32333,0.271484375,0.271484375,32333,0.07616109084661837,0.07616109084661837
32334,0.29296875,0.29296875,32334,0.08923084234678091,0.08923084234678091
32335,0.3203125,0.3203125,32335,-0.12313227632172152,0.12313227632172152
32336,0.283203125,0.283203125,32336,0.05370399434324202,0.05370399434324202
32337,0.298828125,0.298828125,32337,0.03215700573598035,0.03215700573598035
32338,0.30859375,0.30859375,32338,-0.03871438426638951,0.03871438426638951
32339,0.296875,0.296875,32339,0.09411298901866294,0.09411298901866294
32340,0.326171875,0.326171875,32340,-0.006006005591182806,0.006006005591182806
32341,0.32421875,0.32421875,32341,-0.043083450348303076,0.043083450348303076
32342,0.310546875,0.310546875,32342,-0.13442980576368768,0.13442980576368768
32343,0.271484375,0.271484375,32343,-0.09819164614185971,0.09819164614185971
32344,0.24609375,0.24609375,32344,-0.04049119344253804,0.04049119344253804
32345,0.236328125,0.236328125,32345,0.048396340953780426,0.048396340953780426
32346,0.248046875,0.248046875,32346,-0.023905423317757357,0.023905423317757357
32347,0.2421875,0.2421875,32347,-0.14745207513158376,0.14745207513158376
32348,0.208984375,0.208984375,32348,-0.00938969520810562,0.00938969520810562
